Aberdeen City,GB,AB10,57.13514,-2.11731
Aberdeen City,GB,AB11,57.13875,-2.09089
Aberdeen City,GB,AB12,57.10100,-2.11060
Aberdeen City,GB,AB13,57.10801,-2.23776
Aberdeen City,GB,AB14,57.10076,-2.27073
Aberdeen City,GB,AB15,57.13868,-2.16525
Aberdeen City,GB,AB16,57.16115,-2.15543
Aberdeen City,GB,AB21,57.20960,-2.20033
Aberdeen City,GB,AB22,57.18724,-2.11913
Aberdeen City,GB,AB23,57.21242,-2.08776
Aberdeen City,GB,AB25,57.15311,-2.11241
Aberdeenshire,GB,AB30,56.84678,-2.47712
Aberdeenshire,GB,AB31,57.07479,-2.52623
Aberdeenshire,GB,AB32,57.15545,-2.31742
Aberdeenshire,GB,AB33,57.22464,-2.74203
Aberdeenshire,GB,AB34,57.09393,-2.81204
Aberdeenshire,GB,AB35,57.03829,-3.14869
Aberdeenshire,GB,AB36,57.19715,-3.06589
Moray,GB,AB37,57.33098,-3.35051
Moray,GB,AB38,57.48589,-3.22610
Aberdeenshire,GB,AB39,56.97778,-2.21718
Aberdeenshire,GB,AB41,57.37592,-2.10478
Aberdeenshire,GB,AB42,57.50079,-1.88819
Aberdeenshire,GB,AB43,57.65714,-2.04358
Aberdeenshire,GB,AB44,57.66877,-2.49122
Aberdeenshire,GB,AB45,57.65139,-2.56639
Aberdeenshire,GB,AB51,57.28907,-2.40485
Aberdeenshire,GB,AB52,57.34396,-2.60651
Aberdeenshire,GB,AB53,57.52537,-2.39410
Aberdeenshire,GB,AB54,57.45361,-2.76333
Moray,GB,AB55,57.52390,-2.99024
Moray,GB,AB56,57.67442,-2.92559
Hertfordshire,GB,AL1,51.74836,-0.32237
Hertfordshire,GB,AL10,51.75958,-0.22920
Hertfordshire,GB,AL2,51.72064,-0.33353
Hertfordshire,GB,AL3,51.77781,-0.37057
Hertfordshire,GB,AL4,51.77133,-0.29398
Hertfordshire,GB,AL5,51.81622,-0.35177
Hertfordshire,GB,AL6,51.83104,-0.19737
Hertfordshire,GB,AL7,51.79669,-0.18569
Hertfordshire,GB,AL8,51.80334,-0.20863
Hertfordshire,GB,AL9,51.74472,-0.19791
Birmingham,GB,B1,52.47872,-1.90723
Birmingham,GB,B10,52.46967,-1.85130
Birmingham,GB,B11,52.45440,-1.85871
Birmingham,GB,B12,52.45982,-1.88225
Birmingham,GB,B13,52.43644,-1.87790
Birmingham,GB,B14,52.41757,-1.88824
Birmingham,GB,B15,52.46615,-1.92345
Birmingham,GB,B16,52.47604,-1.93374
Birmingham,GB,B17,52.46077,-1.96026
Birmingham,GB,B18,52.49132,-1.92341
Birmingham,GB,B19,52.49670,-1.90425
Birmingham,GB,B2,52.47871,-1.89692
Birmingham,GB,B20,52.51379,-1.91747
Birmingham,GB,B21,52.50661,-1.93959
Birmingham,GB,B23,52.52812,-1.85405
Birmingham,GB,B24,52.51909,-1.82755
Birmingham,GB,B25,52.46513,-1.82040
Birmingham,GB,B26,52.46059,-1.78951
Birmingham,GB,B27,52.44446,-1.82196
Birmingham,GB,B28,52.42650,-1.84115
Birmingham,GB,B29,52.43739,-1.94704
Birmingham,GB,B3,52.48051,-1.90134
Birmingham,GB,B30,52.42209,-1.92794
Birmingham,GB,B31,52.40772,-1.97207
Birmingham,GB,B32,52.44819,-1.99264
Birmingham,GB,B33,52.48036,-1.78647
Birmingham,GB,B34,52.49564,-1.78051
Birmingham,GB,B35,52.51903,-1.78776
Solihull,GB,B36,52.50373,-1.77899
Solihull,GB,B37,52.47847,-1.74083
Birmingham,GB,B38,52.39962,-1.93385
Birmingham,GB,B4,52.48231,-1.89397
Solihull,GB,B40,52.45865,-1.72181
Birmingham,GB,B42,52.53357,-1.91154
Sandwell,GB,B43,52.54797,-1.92921
Birmingham,GB,B44,52.54523,-1.88349
Birmingham,GB,B45,52.38795,-2.00882
Warwickshire,GB,B46,52.50803,-1.69351
Worcestershire,GB,B47,52.38699,-1.87950
Worcestershire,GB,B48,52.35557,-1.94860
Warwickshire,GB,B49,52.21704,-1.86679
Birmingham,GB,B5,52.46972,-1.89547
Warwickshire,GB,B50,52.16847,-1.85377
Birmingham,GB,B6,52.50388,-1.88508
Worcestershire,GB,B60,52.32590,-2.04989
Worcestershire,GB,B61,52.34477,-2.06753
Dudley,GB,B62,52.45628,-2.03238
Dudley,GB,B63,52.45177,-2.06622
Sandwell,GB,B64,52.47244,-2.06773
Sandwell,GB,B65,52.48325,-2.04271
Sandwell,GB,B66,52.49314,-1.96465
Sandwell,GB,B67,52.48595,-1.97644
Sandwell,GB,B68,52.47876,-2.00000
Sandwell,GB,B69,52.50213,-2.02799
Birmingham,GB,B7,52.49307,-1.87185
Sandwell,GB,B70,52.52012,-2.00295
Sandwell,GB,B71,52.53540,-1.98968
Birmingham,GB,B72,52.55145,-1.82153
Birmingham,GB,B73,52.55238,-1.84217
Birmingham,GB,B74,52.58297,-1.85830
Birmingham,GB,B75,52.57840,-1.80813
Birmingham,GB,B76,52.54510,-1.78616
Staffordshire,GB,B77,52.61855,-1.66762
Staffordshire,GB,B78,52.60598,-1.67362
Staffordshire,GB,B79,52.65005,-1.68069
Birmingham,GB,B8,52.49034,-1.84092
Warwickshire,GB,B80,52.27641,-1.89593
Birmingham,GB,B9,52.47776,-1.84833
Solihull,GB,B90,52.40040,-1.82361
Solihull,GB,B91,52.41382,-1.78238
Solihull,GB,B92,52.43628,-1.77345
Solihull,GB,B93,52.38048,-1.74288
Warwickshire,GB,B94,52.35090,-1.79150
Warwickshire,GB,B95,52.28524,-1.78008
Worcestershire,GB,B96,52.25217,-1.96044
Worcestershire,GB,B97,52.29893,-1.95454
Worcestershire,GB,B98,52.30340,-1.91346
Bath and North East Somerset,GB,BA1,51.39109,-2.35934
Somerset,GB,BA10,51.11291,-2.44576
Somerset,GB,BA11,51.23652,-2.32519
Wiltshire,GB,BA12,51.17117,-2.18740
Wiltshire,GB,BA13,51.26201,-2.17917
Wiltshire,GB,BA14,51.31863,-2.20092
Wiltshire,GB,BA15,51.35088,-2.26425
Somerset,GB,BA16,51.12489,-2.74313
Bath and North East Somerset,GB,BA2,51.35957,-2.37633
Somerset,GB,BA20,50.93753,-2.64193
Somerset,GB,BA21,50.95107,-2.63358
Somerset,GB,BA22,50.96814,-2.63666
Somerset,GB,BA3,51.27468,-2.47313
Somerset,GB,BA4,51.17102,-2.53073
Somerset,GB,BA5,51.21266,-2.65291
Somerset,GB,BA6,51.14042,-2.70478
Somerset,GB,BA7,51.08833,-2.51835
Somerset,GB,BA8,50.99883,-2.41046
Somerset,GB,BA9,51.05729,-2.40955
Blackburn with Darwen,GB,BB1,53.75625,-2.46265
Lancashire,GB,BB10,53.79919,-2.21865
Lancashire,GB,BB11,53.78294,-2.25196
Lancashire,GB,BB12,53.80353,-2.29005
Lancashire,GB,BB18,53.91433,-2.17053
Blackburn with Darwen,GB,BB2,53.74171,-2.50039
Blackburn with Darwen,GB,BB3,53.69781,-2.46503
Lancashire,GB,BB4,53.70376,-2.28936
Lancashire,GB,BB5,53.75477,-2.37162
Lancashire,GB,BB6,53.79238,-2.41598
Lancashire,GB,BB7,53.87338,-2.38636
Lancashire,GB,BB8,53.85771,-2.16270
Lancashire,GB,BB9,53.83695,-2.21429
Bradford,GB,BD1,53.79554,-1.75252
Bradford,GB,BD10,53.83143,-1.72496
Kirklees,GB,BD11,53.75131,-1.67543
Bradford,GB,BD12,53.74611,-1.76039
Bradford,GB,BD13,53.78582,-1.85883
Bradford,GB,BD14,53.78217,-1.81635
Bradford,GB,BD15,53.80917,-1.83597
Bradford,GB,BD16,53.84871,-1.83278
Bradford,GB,BD17,53.84681,-1.76742
Bradford,GB,BD18,53.83154,-1.77662
Kirklees,GB,BD19,53.72713,-1.71200
Bradford,GB,BD2,53.81438,-1.73418
Bradford,GB,BD20,53.89646,-1.94673
Bradford,GB,BD21,53.86407,-1.90571
Bradford,GB,BD22,53.84522,-1.95288
North Yorkshire,GB,BD23,53.99264,-2.05339
North Yorkshire,GB,BD24,54.07773,-2.27361
Bradford,GB,BD3,53.79818,-1.72669
Bradford,GB,BD4,53.77569,-1.71773
Bradford,GB,BD5,53.77847,-1.75717
Bradford,GB,BD6,53.76414,-1.78305
Bradford,GB,BD7,53.78301,-1.78143
Bradford,GB,BD8,53.80099,-1.78134
Bradford,GB,BD9,53.81179,-1.78888
Bournemouth,GB,BH1,50.72427,-1.85973
Bournemouth,GB,BH10,50.75847,-1.89082
Bournemouth,GB,BH11,50.76119,-1.91634
Poole,GB,BH12,50.73692,-1.92630
Poole,GB,BH13,50.70993,-1.91785
Poole,GB,BH14,50.72164,-1.94333
Poole,GB,BH15,50.72165,-1.98442
Dorset,GB,BH16,50.73783,-2.04394
Poole,GB,BH17,50.74593,-1.97449
Poole,GB,BH18,50.75853,-1.99291
Dorset,GB,BH19,50.61102,-1.96890
Bournemouth,GB,BH2,50.72159,-1.88099
Dorset,GB,BH20,50.68648,-2.14582
Dorset,GB,BH21,50.81248,-1.97303
Dorset,GB,BH22,50.80524,-1.88787
Dorset,GB,BH23,50.74567,-1.75335
Hampshire,GB,BH24,50.84377,-1.78551
Hampshire,GB,BH25,50.75173,-1.65692
Bournemouth,GB,BH3,50.73508,-1.87954
Dorset,GB,BH31,50.87537,-1.87207
Bournemouth,GB,BH4,50.72071,-1.89799
Bournemouth,GB,BH5,50.72513,-1.83422
Bournemouth,GB,BH6,50.72688,-1.80446
Bournemouth,GB,BH7,50.73502,-1.83135
Bournemouth,GB,BH8,50.74044,-1.85118
Bournemouth,GB,BH9,50.74946,-1.87100
Bury,GB,BL0,53.64526,-2.31468
Bolton,GB,BL1,53.59002,-2.44421
Bolton,GB,BL2,53.58749,-2.39432
Bolton,GB,BL3,53.56489,-2.43186
Bolton,GB,BL4,53.54702,-2.39999
Bolton,GB,BL5,53.54928,-2.51473
Bolton,GB,BL6,53.59142,-2.53941
Bolton,GB,BL7,53.62965,-2.42194
Bury,GB,BL8,53.60478,-2.32647
Bury,GB,BL9,53.59140,-2.28557
Brighton and Hove,GB,BN1,50.83900,-0.13786
East Sussex,GB,BN10,50.79530,0.00232
West Sussex,GB,BN11,50.81288,-0.37599
West Sussex,GB,BN12,50.81354,-0.42423
West Sussex,GB,BN13,50.83037,-0.40521
West Sussex,GB,BN14,50.83181,-0.37959
West Sussex,GB,BN15,50.83013,-0.32426
West Sussex,GB,BN16,50.81446,-0.49377
West Sussex,GB,BN17,50.81408,-0.53495
West Sussex,GB,BN18,50.84881,-0.57933
Brighton and Hove,GB,BN2,50.82405,-0.10296
East Sussex,GB,BN20,50.77449,0.25536
East Sussex,GB,BN21,50.77228,0.27653
East Sussex,GB,BN22,50.78832,0.28440
East Sussex,GB,BN23,50.79764,0.31325
East Sussex,GB,BN24,50.81618,0.33120
East Sussex,GB,BN25,50.77633,0.10932
East Sussex,GB,BN26,50.82098,0.22352
East Sussex,GB,BN27,50.87146,0.26430
Brighton and Hove,GB,BN3,50.83419,-0.17498
Brighton and Hove,GB,BN41,50.84020,-0.21452
West Sussex,GB,BN42,50.83686,-0.23169
West Sussex,GB,BN43,50.83557,-0.26583
West Sussex,GB,BN44,50.89036,-0.32210
West Sussex,GB,BN45,50.88920,-0.18421
West Sussex,GB,BN5,50.92645,-0.26815
West Sussex,GB,BN6,50.92918,-0.15276
East Sussex,GB,BN7,50.87719,0.00014
East Sussex,GB,BN8,50.91318,0.05148
East Sussex,GB,BN9,50.79536,0.05058
Greater London,GB,BR1,51.41107,0.02192
Greater London,GB,BR2,51.38858,0.02237
Greater London,GB,BR3,51.40297,-0.03020
Greater London,GB,BR4,51.37559,-0.00695
Greater London,GB,BR5,51.38983,0.10436
Greater London,GB,BR6,51.36575,0.09320
Greater London,GB,BR7,51.41019,0.07222
Kent,GB,BR8,51.39751,0.17660
City of Bristol,GB,BS1,51.45309,-2.59300
City of Bristol,GB,BS10,51.50606,-2.60954
City of Bristol,GB,BS11,51.49672,-2.67425
City of Bristol,GB,BS13,51.41163,-2.61116
City of Bristol,GB,BS14,51.41278,-2.56084
South Gloucestershire,GB,BS15,51.45890,-2.50527
South Gloucestershire,GB,BS16,51.48496,-2.50988
City of Bristol,GB,BS2,51.45945,-2.58013
North Somerset,GB,BS20,51.47916,-2.75176
North Somerset,GB,BS21,51.43443,-2.84886
North Somerset,GB,BS22,51.36008,-2.92936
North Somerset,GB,BS23,51.34266,-2.97065
North Somerset,GB,BS24,51.32769,-2.93158
North Somerset,GB,BS25,51.32039,-2.82522
Somerset,GB,BS26,51.27971,-2.85461
Somerset,GB,BS27,51.27131,-2.76987
Somerset,GB,BS28,51.22515,-2.81349
North Somerset,GB,BS29,51.33081,-2.87709
City of Bristol,GB,BS3,51.43776,-2.60144
South Gloucestershire,GB,BS30,51.44465,-2.47201
Bath and North East Somerset,GB,BS31,51.40770,-2.49176
South Gloucestershire,GB,BS32,51.54228,-2.55955
South Gloucestershire,GB,BS34,51.52338,-2.56364
South Gloucestershire,GB,BS35,51.59629,-2.54866
South Gloucestershire,GB,BS36,51.52553,-2.48582
South Gloucestershire,GB,BS37,51.53928,-2.41675
Bath and North East Somerset,GB,BS39,51.32749,-2.53109
City of Bristol,GB,BS4,51.43437,-2.56111
Bath and North East Somerset,GB,BS40,51.34644,-2.69071
North Somerset,GB,BS41,51.42221,-2.65158
North Somerset,GB,BS48,51.42523,-2.74800
North Somerset,GB,BS49,51.37980,-2.81767
City of Bristol,GB,BS5,51.46140,-2.54992
City of Bristol,GB,BS6,51.47015,-2.59898
City of Bristol,GB,BS7,51.48643,-2.58047
City of Bristol,GB,BS8,51.45745,-2.62041
City of Bristol,GB,BS9,51.48710,-2.62513
City of Bristol,GB,BS99,51.45769,-2.57291
Belfast,GB,BT1,54.59941,-5.92838
Belfast,GB,BT10,54.55983,-5.98338
Belfast,GB,BT11,54.57556,-5.99730
Belfast,GB,BT12,54.59223,-5.95557
Belfast,GB,BT13,54.60563,-5.95842
Belfast,GB,BT14,54.62082,-5.96144
Belfast,GB,BT15,54.62362,-5.93071
Castlereagh,GB,BT16,54.59100,-5.79746
Lisburn,GB,BT17,54.55423,-6.01688
North Down,GB,BT18,54.64154,-5.82079
North Down,GB,BT19,54.65170,-5.66663
Belfast,GB,BT2,54.59309,-5.92932
North Down,GB,BT20,54.65808,-5.66410
Ards,GB,BT21,54.63826,-5.54448
Ards,GB,BT22,54.50320,-5.51886
Ards,GB,BT23,54.56301,-5.71437
Down,GB,BT24,54.41683,-5.87232
Banbridge,GB,BT25,54.39545,-6.11078
Lisburn,GB,BT26,54.45201,-6.06088
Lisburn,GB,BT27,54.51004,-6.02027
Lisburn,GB,BT28,54.52305,-6.08804
Antrim,GB,BT29,54.62018,-6.19390
Belfast,GB,BT3,54.61999,-5.90401
Down,GB,BT30,54.33396,-5.70444
Banbridge,GB,BT31,54.27783,-5.96992
Banbridge,GB,BT32,54.33502,-6.24483
Down,GB,BT33,54.22095,-5.89385
Newry and Mourne,GB,BT34,54.15466,-6.18034
Newry and Mourne,GB,BT35,54.16501,-6.44355
Newtownabbey,GB,BT36,54.67682,-5.95448
Newtownabbey,GB,BT37,54.67658,-5.90634
Carrickfergus,GB,BT38,54.72950,-5.79799
Newtownabbey,GB,BT39,54.74491,-6.01710
Belfast,GB,BT4,54.60230,-5.86668
Larne,GB,BT40,54.84659,-5.82146
Antrim,GB,BT41,54.73301,-6.25997
Ballymena,GB,BT42,54.85458,-6.28215
Ballymena,GB,BT43,54.89024,-6.26565
Ballymena,GB,BT44,54.97416,-6.28394
Magherafelt,GB,BT45,54.76045,-6.63935
Magherafelt,GB,BT46,54.86568,-6.66393
Derry,GB,BT47,54.97386,-7.21151
Derry,GB,BT48,55.00933,-7.32731
Limavady,GB,BT49,55.04774,-6.95153
Belfast,GB,BT5,54.58870,-5.87004
Coleraine,GB,BT51,55.05761,-6.68000
Coleraine,GB,BT52,55.13423,-6.65285
Ballymoney,GB,BT53,55.08519,-6.47305
Moyle,GB,BT54,55.19997,-6.25787
Coleraine,GB,BT55,55.17971,-6.71005
Coleraine,GB,BT56,55.19824,-6.64932
Moyle,GB,BT57,55.20140,-6.51755
Belfast,GB,BT6,54.57974,-5.89706
County Armagh,GB,BT60,54.29219,-6.64951
County Armagh,GB,BT61,54.36790,-6.62264
Craigavon,GB,BT62,54.41256,-6.46416
Craigavon,GB,BT63,54.40362,-6.38916
Craigavon,GB,BT64,54.44938,-6.39252
Craigavon,GB,BT65,54.44496,-6.36581
Craigavon,GB,BT66,54.45514,-6.33292
Craigavon,GB,BT67,54.48713,-6.26832
Dungannon,GB,BT68,54.36626,-6.84743
Dungannon,GB,BT69,54.42425,-6.94843
Belfast,GB,BT7,54.58158,-5.92356
Dungannon,GB,BT70,54.51495,-6.88672
Dungannon,GB,BT71,54.51322,-6.70402
County Fermanagh,GB,BT74,54.34320,-7.66425
Dungannon,GB,BT75,54.37531,-7.31559
Dungannon,GB,BT76,54.41941,-7.19167
Dungannon,GB,BT77,54.42711,-7.11701
Omagh,GB,BT78,54.57165,-7.37371
Omagh,GB,BT79,54.62422,-7.20073
Castlereagh,GB,BT8,54.53994,-5.90409
Cookstown,GB,BT80,54.64464,-6.74869
Strabane,GB,BT81,54.69395,-7.61369
Strabane,GB,BT82,54.82576,-7.42777
Belfast,GB,BT9,54.57176,-5.94894
County Fermanagh,GB,BT92,54.22294,-7.46184
County Fermanagh,GB,BT93,54.46510,-7.82640
County Fermanagh,GB,BT94,54.37595,-7.54078
Cumbria,GB,CA1,54.88535,-2.91046
Cumbria,GB,CA10,54.61104,-2.65966
Cumbria,GB,CA11,54.66422,-2.78611
Cumbria,GB,CA12,54.60214,-3.13326
Cumbria,GB,CA13,54.65997,-3.36589
Cumbria,GB,CA14,54.63454,-3.53704
Cumbria,GB,CA15,54.71165,-3.48096
Cumbria,GB,CA16,54.57413,-2.48269
Cumbria,GB,CA17,54.47841,-2.35037
Cumbria,GB,CA18,54.35408,-3.38958
Cumbria,GB,CA19,54.38651,-3.38297
Cumbria,GB,CA2,54.88415,-2.94940
Cumbria,GB,CA20,54.40987,-3.46081
Cumbria,GB,CA21,54.44516,-3.51451
Cumbria,GB,CA22,54.48001,-3.53123
Cumbria,GB,CA23,54.51465,-3.49236
Cumbria,GB,CA24,54.51493,-3.54181
Cumbria,GB,CA25,54.52243,-3.51737
Cumbria,GB,CA26,54.54445,-3.48108
Cumbria,GB,CA27,54.49091,-3.59186
Cumbria,GB,CA28,54.54324,-3.57689
Cumbria,GB,CA3,54.90760,-2.93904
Cumbria,GB,CA4,54.84636,-2.83326
Cumbria,GB,CA5,54.85485,-3.01570
Cumbria,GB,CA6,54.99423,-2.89260
Cumbria,GB,CA7,54.80696,-3.23702
Cumbria,GB,CA8,54.93895,-2.68531
Cumbria,GB,CA9,54.80176,-2.41850
Cambridgeshire,GB,CB1,52.17611,0.18955
Essex,GB,CB10,52.02989,0.26551
Essex,GB,CB11,51.99938,0.21443
Cambridgeshire,GB,CB2,52.16276,0.13333
Cambridgeshire,GB,CB21,52.13194,0.29553
Cambridgeshire,GB,CB22,52.12718,0.12898
Cambridgeshire,GB,CB23,52.21349,-0.02215
Cambridgeshire,GB,CB24,52.31538,0.02762
Cambridgeshire,GB,CB25,52.26083,0.23615
Cambridgeshire,GB,CB3,52.21324,0.02448
Cambridgeshire,GB,CB4,52.24312,0.11521
Cambridgeshire,GB,CB5,52.23868,0.21021
Cambridgeshire,GB,CB6,52.40388,0.22434
Cambridgeshire,GB,CB7,52.36606,0.32087
Cambridgeshire,GB,CB8,52.23083,0.42659
Suffolk,GB,CB9,52.08212,0.44187
Cardiff,GB,CF10,51.47387,-3.17648
Cardiff,GB,CF11,51.47281,-3.19229
Cardiff,GB,CF14,51.51947,-3.20216
Cardiff,GB,CF15,51.53401,-3.27319
Cardiff,GB,CF23,51.51550,-3.15016
Cardiff,GB,CF24,51.48479,-3.16379
Cardiff,GB,CF3,51.51947,-3.11134
Bridgend,GB,CF31,51.50876,-3.57514
Bridgend,GB,CF32,51.55992,-3.58268
Bridgend,GB,CF33,51.52424,-3.69101
Bridgend,GB,CF34,51.61024,-3.65087
Bridgend,GB,CF35,51.52211,-3.51793
Bridgend,GB,CF36,51.48456,-3.69818
Rhondda Cynon Taff,GB,CF37,51.60260,-3.33288
Rhondda Cynon Taff,GB,CF38,51.56034,-3.33164
Rhondda Cynon Taff,GB,CF39,51.60153,-3.42382
Rhondda Cynon Taff,GB,CF40,51.62009,-3.45041
Rhondda Cynon Taff,GB,CF41,51.64758,-3.48164
Rhondda Cynon Taff,GB,CF42,51.66685,-3.52132
Rhondda Cynon Taff,GB,CF43,51.65788,-3.44872
Rhondda Cynon Taff,GB,CF44,51.71802,-3.45788
Rhondda Cynon Taff,GB,CF45,51.66882,-3.36085
Merthyr Tydfil,GB,CF46,51.66501,-3.30000
Merthyr Tydfil,GB,CF47,51.75139,-3.37492
Merthyr Tydfil,GB,CF48,51.74067,-3.36880
Cardiff,GB,CF5,51.48219,-3.24150
The Vale of Glamorgan,GB,CF61,51.40748,-3.47962
The Vale of Glamorgan,GB,CF62,51.40412,-3.30841
The Vale of Glamorgan,GB,CF63,51.41190,-3.25542
The Vale of Glamorgan,GB,CF64,51.43328,-3.18838
The Vale of Glamorgan,GB,CF71,51.46176,-3.45402
Rhondda Cynon Taff,GB,CF72,51.52989,-3.39852
Caerphilly,GB,CF81,51.69980,-3.24311
Caerphilly,GB,CF82,51.65132,-3.23600
Caerphilly,GB,CF83,51.58587,-3.21690
Cheshire West and Chester,GB,CH1,53.20173,-2.90732
Cheshire West and Chester,GB,CH2,53.21640,-2.86869
Cheshire West and Chester,GB,CH3,53.16640,-2.82130
Flintshire,GB,CH4,53.16823,-2.93803
Wirral,GB,CH41,53.39402,-3.03022
Wirral,GB,CH42,53.37433,-3.02073
Wirral,GB,CH43,53.38299,-3.05853
Wirral,GB,CH44,53.41554,-3.03676
Wirral,GB,CH45,53.42801,-3.05061
Wirral,GB,CH46,53.40319,-3.11018
Wirral,GB,CH47,53.39634,-3.16866
Wirral,GB,CH48,53.37116,-3.16947
Wirral,GB,CH49,53.38079,-3.10208
Flintshire,GB,CH5,53.20424,-3.04064
Flintshire,GB,CH6,53.25003,-3.14518
Wirral,GB,CH60,53.32602,-3.09466
Wirral,GB,CH61,53.34754,-3.10122
Wirral,GB,CH62,53.33421,-2.98072
Wirral,GB,CH63,53.34474,-3.01101
Cheshire West and Chester,GB,CH64,53.28779,-3.04717
Cheshire West and Chester,GB,CH65,53.27729,-2.90142
Cheshire West and Chester,GB,CH66,53.27704,-2.93442
Flintshire,GB,CH7,53.16924,-3.13256
Flintshire,GB,CH8,53.28144,-3.24053
Essex,GB,CM0,51.66221,0.83719
Essex,GB,CM1,51.74454,0.45694
Essex,GB,CM11,51.62335,0.44605
Essex,GB,CM12,51.62757,0.41593
Essex,GB,CM13,51.61564,0.33872
Essex,GB,CM14,51.61835,0.29263
Essex,GB,CM15,51.64328,0.30545
Essex,GB,CM16,51.69981,0.12161
Essex,GB,CM17,51.77043,0.14522
Essex,GB,CM18,51.75584,0.10685
Essex,GB,CM19,51.76000,0.07515
Essex,GB,CM2,51.72141,0.48754
Essex,GB,CM20,51.77476,0.10483
Hertfordshire,GB,CM21,51.81177,0.14718
Essex,GB,CM22,51.86164,0.22218
Hertfordshire,GB,CM23,51.87178,0.16021
Essex,GB,CM24,51.89880,0.20657
Essex,GB,CM3,51.71932,0.58445
Essex,GB,CM4,51.67392,0.39235
Essex,GB,CM5,51.72083,0.24857
Essex,GB,CM6,51.87680,0.36678
Essex,GB,CM7,51.89752,0.53797
Essex,GB,CM8,51.80536,0.63870
Essex,GB,CM9,51.74097,0.70159
Essex,GB,CO1,51.88891,0.90960
Suffolk,GB,CO10,52.05706,0.72355
Essex,GB,CO11,51.94126,1.07890
Essex,GB,CO12,51.93115,1.25427
Essex,GB,CO13,51.83802,1.23884
Essex,GB,CO14,51.84979,1.26873
Essex,GB,CO15,51.79620,1.15605
Essex,GB,CO16,51.82039,1.12580
Essex,GB,CO2,51.86947,0.89527
Essex,GB,CO3,51.88466,0.86281
Essex,GB,CO4,51.90654,0.92383
Essex,GB,CO5,51.81459,0.82209
Essex,GB,CO6,51.92419,0.78968
Essex,GB,CO7,51.88380,1.00520
Essex,GB,CO8,51.97328,0.76797
Essex,GB,CO9,51.96878,0.61043
Greater London,GB,CR0,51.37223,-0.07463
Greater London,GB,CR2,51.34983,-0.07988
Surrey,GB,CR3,51.28687,-0.07964
Greater London,GB,CR4,51.40415,-0.15813
Greater London,GB,CR5,51.31211,-0.13886
Surrey,GB,CR6,51.30799,-0.05149
Greater London,GB,CR7,51.39517,-0.10242
Greater London,GB,CR8,51.33594,-0.11061
Kent,GB,CT1,51.27719,1.08733
Kent,GB,CT10,51.36208,1.43073
Kent,GB,CT11,51.33557,1.41438
Kent,GB,CT12,51.34216,1.37322
Kent,GB,CT13,51.26692,1.33042
Kent,GB,CT14,51.21582,1.38689
Kent,GB,CT15,51.17109,1.28343
Kent,GB,CT16,51.13996,1.30267
Kent,GB,CT17,51.12845,1.29613
Kent,GB,CT18,51.11447,1.15078
Kent,GB,CT19,51.08785,1.17040
Kent,GB,CT2,51.29261,1.08262
Kent,GB,CT20,51.07899,1.16551
Kent,GB,CT21,51.07233,1.07795
Kent,GB,CT3,51.27743,1.21213
Kent,GB,CT4,51.22462,1.06805
Kent,GB,CT5,51.35318,1.03641
Kent,GB,CT6,51.36420,1.13054
Kent,GB,CT7,51.37122,1.30062
Kent,GB,CT8,51.37996,1.34150
Kent,GB,CT9,51.38304,1.39060
Coventry,GB,CV1,52.40939,-1.50600
Warwickshire,GB,CV10,52.52535,-1.50028
Warwickshire,GB,CV11,52.51885,-1.45318
Warwickshire,GB,CV12,52.47399,-1.47288
Leicestershire,GB,CV13,52.61217,-1.41362
Coventry,GB,CV2,52.42270,-1.46467
Warwickshire,GB,CV21,52.36774,-1.27438
Warwickshire,GB,CV22,52.35522,-1.28633
Warwickshire,GB,CV23,52.36165,-1.30826
Coventry,GB,CV3,52.39310,-1.48119
Warwickshire,GB,CV31,52.27819,-1.52358
Warwickshire,GB,CV32,52.29620,-1.53072
Warwickshire,GB,CV33,52.25735,-1.48424
Warwickshire,GB,CV34,52.28290,-1.57924
Warwickshire,GB,CV35,52.22900,-1.59440
Warwickshire,GB,CV36,52.06726,-1.62504
Warwickshire,GB,CV37,52.18530,-1.71328
Coventry,GB,CV4,52.39794,-1.56492
Warwickshire,GB,CV47,52.23349,-1.38494
Coventry,GB,CV5,52.41227,-1.55008
Coventry,GB,CV6,52.43188,-1.50722
Coventry,GB,CV7,52.44378,-1.56300
Warwickshire,GB,CV8,52.35110,-1.54336
Warwickshire,GB,CV9,52.58493,-1.55864
Cheshire East,GB,CW1,53.10281,-2.43469
Cheshire East,GB,CW10,53.18907,-2.44604
Cheshire East,GB,CW11,53.14260,-2.36482
Cheshire East,GB,CW12,53.16455,-2.21093
Cheshire East,GB,CW2,53.08119,-2.44642
Cheshire East,GB,CW3,52.99952,-2.40534
Cheshire East,GB,CW4,53.20648,-2.34739
Cheshire East,GB,CW5,53.06200,-2.52084
Cheshire West and Chester,GB,CW6,53.16197,-2.66565
Cheshire West and Chester,GB,CW7,53.19054,-2.52688
Cheshire West and Chester,GB,CW8,53.25330,-2.56363
Cheshire West and Chester,GB,CW9,53.25897,-2.50074
Kent,GB,DA1,51.44637,0.20915
Kent,GB,DA10,51.44445,0.30837
Kent,GB,DA11,51.43455,0.35392
Kent,GB,DA12,51.42757,0.38809
Kent,GB,DA13,51.38235,0.35555
Greater London,GB,DA14,51.42475,0.11316
Greater London,GB,DA15,51.44029,0.09948
Greater London,GB,DA16,51.46440,0.10923
